//pathway	mean_value	median_value	trimedmean_value	sd_value
05to28	2.25	0.0	0.0	6.97269109115208
05to29	81.5	0.0	4.5	313.8307455334886
05to30	72.65	0.0	35.1875	154.6953797833529
05to31	0.25	0.0	0.0	0.910465468000326
05to32	192.15	0.0	119.5	338.1149407492883
05to33	0.0	0.0	0.0	0.0
05to34	5162.2	4818.5	5098.6875	2243.6598766536035
05to35	310.65	0.0	48.375	971.1507159848542
05to36	260.95	0.0	45.3125	870.9045192091653
05to37	2469.55	1508.5	2070.3125	2626.6044615374467
05to38	33.1	0.0	11.875	74.70144083722813
05to39	0.0	0.0	0.0	0.0
05to40	22.2	0.0	0.125	97.64091032155042
05to41	0.0	0.0	0.0	0.0
05to42	0.0	0.0	0.0	0.0
05to43	0.0	0.0	0.0	0.0
05to44	0.0	0.0	0.0	0.0
05to45	0.0	0.0	0.0	0.0
05to46	0.0	0.0	0.0	0.0
05to47	0.0	0.0	0.0	0.0
05to48	1.45	0.0	0.25	4.547700402111865
05to49	180.5	2.5	42.25	484.10791532902095
05to50	0.05	0.0	0.0	0.22360679774997896
05to51	0.0	0.0	0.0	0.0
05to52	0.0	0.0	0.0	0.0
05to53	0.0	0.0	0.0	0.0
05to54	1.7	0.0	0.0	7.602631123499285
05to55	0.0	0.0	0.0	0.0
05to56	0.0	0.0	0.0	0.0
05to57	0.1	0.0	0.0	0.4472135954999579
05to58	0.0	0.0	0.0	0.0
05to59	10.7	0.0	2.625	30.033490078840146
05to60	5.9	0.0	0.0	20.45251239231735
05to61	7.9	0.0	0.0625	25.85567228817855
05to62	0.35	0.0	0.0	1.348488432516786
05to63	0.0	0.0	0.0	0.0
05to64	16.8	0.0	3.75	52.678368675536916
05to65	0.0	0.0	0.0	0.0
05to66	0.0	0.0	0.0	0.0
05to67	0.0	0.0	0.0	0.0
05to68	0.0	0.0	0.0	0.0
05to69	0.05	0.0	0.0	0.22360679774997896
05to70	0.2	0.0	0.0	0.8944271909999159
05to71	2.9	0.0	0.0	12.96919426949878
